"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
75.0,61.3,,0.02453,,0.5,,
75.0,109.0,,0.01978,,0.5,,
75.0,155.5,,0.01952,,0.5,,
75.0,208.0,,0.02047,,0.5,,
75.0,252.2,,0.02233,,0.5,,
75.0,298.9,,0.02453,,0.5,,
