"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,45.1,0.0,,,,,
298.15,50.7,0.0662,,,,,
298.15,53.2,0.1049,,,,,
298.15,56.5,0.1776,,,,,
298.15,59.3,0.3254,,,,,
298.15,59.7,0.4217,,,,,
298.15,59.9,0.4728,,,,,
298.15,59.6,0.5395,,,,,
298.15,59.0,0.6698,,,,,
298.15,58.9,0.6718,,,,,
298.15,56.2,0.7404,,,,,
298.15,48.2,0.9196,,,,,
