"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,34.529,0.0,0.0,+-0.02,+-0.007,,
318.15,38.157,0.0485,0.1373,+-0.02,+-0.007,,
318.15,40.081,0.0754,0.199,+-0.02,+-0.007,,
318.15,41.53,0.0954,0.2422,+-0.02,+-0.007,,
318.15,43.224,0.122,0.2912,+-0.02,+-0.007,,
318.15,47.784,0.1946,0.4063,+-0.02,+-0.007,,
318.15,49.952,0.2307,0.4543,+-0.02,+-0.007,,
318.15,51.608,0.2613,0.4902,+-0.02,+-0.007,,
318.15,53.917,0.3038,0.5366,+-0.02,+-0.007,,
318.15,56.051,0.3437,0.5751,+-0.02,+-0.007,,
318.15,58.314,0.3881,0.6151,+-0.02,+-0.007,,
318.15,60.422,0.4311,0.6511,+-0.02,+-0.007,,
318.15,62.996,0.4863,0.6926,+-0.02,+-0.007,,
318.15,65.516,0.541,0.7308,+-0.02,+-0.007,,
318.15,67.45,0.5857,0.7612,+-0.02,+-0.007,,
318.15,70.018,0.6458,0.7996,+-0.02,+-0.007,,
318.15,72.299,0.6983,0.8306,+-0.02,+-0.007,,
318.15,73.507,0.7273,0.8477,+-0.02,+-0.007,,
318.15,75.826,0.783,0.8793,+-0.02,+-0.007,,
318.15,76.63,0.8037,0.891,+-0.02,+-0.007,,
318.15,79.659,0.8788,0.9332,+-0.02,+-0.007,,
318.15,84.646,1.0,1.0,+-0.02,+-0.007,,
