"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.35,38.978,0.0,0.0,,,,
348.35,38.14,0.0054,0.0021,,,,
348.35,37.81,0.0157,0.0046,,,,
348.35,37.31,0.033,0.0096,,,,
348.35,36.7,0.0621,0.0151,,,,
348.35,35.71,0.096,0.0299,,,,
348.35,34.39,0.139,0.0494,,,,
348.35,32.82,0.1776,0.0771,,,,
348.35,32.44,0.2174,0.0997,,,,
348.35,30.92,0.2584,0.1311,,,,
348.35,29.17,0.3242,0.1862,,,,
348.35,27.57,0.4026,0.2606,,,,
348.35,25.85,0.5276,0.3634,,,,
348.35,24.28,0.6397,0.4567,,,,
348.35,22.82,0.7345,0.5518,,,,
348.35,21.71,0.7876,0.6065,,,,
348.35,20.08,0.8651,0.7083,,,,
348.35,15.87,0.9976,0.9944,,,,
348.35,16.14,1.0,1.0,,,,
