"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,14.81,0.0198,0.1772,+-0.02,0.004,0.0005,0.0005
313.15,16.617,0.0616,0.283,+-0.02,0.004,0.0005,0.0005
313.15,17.763,0.1306,0.344,+-0.02,0.004,0.0005,0.0005
313.15,18.473,0.2167,0.391,+-0.02,0.004,0.0005,0.0005
313.15,18.753,0.27,0.4142,+-0.02,0.004,0.0005,0.0005
313.15,19.106,0.3851,0.4562,+-0.02,0.004,0.0005,0.0005
313.15,19.104,0.3956,0.4598,+-0.02,0.004,0.0005,0.0005
313.15,19.186,0.4566,0.4806,+-0.02,0.004,0.0005,0.0005
313.15,19.2,0.5059,0.4982,+-0.02,0.004,0.0005,0.0005
313.15,19.063,0.6184,0.5438,+-0.02,0.004,0.0005,0.0005
313.15,19.031,0.6335,0.5507,+-0.02,0.004,0.0005,0.0005
313.15,18.976,0.6481,0.5577,+-0.02,0.004,0.0005,0.0005
313.15,18.943,0.6537,0.5604,+-0.02,0.004,0.0005,0.0005
313.15,18.597,0.7301,0.6017,+-0.02,0.004,0.0005,0.0005
313.15,18.414,0.7601,0.6207,+-0.02,0.004,0.0005,0.0005
313.15,17.993,0.8072,0.6552,+-0.02,0.004,0.0005,0.0005
313.15,17.798,0.8256,0.6708,+-0.02,0.004,0.0005,0.0005
313.15,17.149,0.8735,0.7201,+-0.02,0.004,0.0005,0.0005
313.15,16.353,0.9168,0.7814,+-0.02,0.004,0.0005,0.0005
313.15,15.149,0.963,0.8788,+-0.02,0.004,0.0005,0.0005
