"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
363.15,296.3,0.0961,0.125,0.02,+-1,+-2,+-2
363.15,305.0,0.194,0.228,0.02,+-1,+-2,+-2
363.15,309.5,0.294,0.321,0.02,+-1,+-2,+-2
363.15,312.5,0.397,0.411,0.02,+-1,+-2,+-2
363.15,313.3,0.461,0.465,0.02,+-1,+-2,+-2
363.15,313.5,0.48,0.481,0.02,+-1,+-2,+-2
363.15,313.0,0.54,0.53,0.02,+-1,+-2,+-2
363.15,311.6,0.585,0.564,0.02,+-1,+-2,+-2
363.15,307.5,0.686,0.651,0.02,+-1,+-2,+-2
363.15,301.9,0.786,0.751,0.02,+-1,+-2,+-2
363.15,292.3,0.896,0.87,0.02,+-1,+-2,+-2
