"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
65.8,18.77,0.0,0.0,,,,
65.8,20.59,0.0165,0.1022,,,,
65.8,22.97,0.0383,0.2099,,,,
65.8,24.84,0.0561,0.2836,,,,
65.9,44.76,0.2525,0.677,,,,
65.8,55.52,0.3719,0.7803,,,,
65.9,64.21,0.4687,0.8367,,,,
65.8,75.99,0.6132,0.8959,,,,
65.8,84.2,0.7142,0.9294,,,,
65.8,88.03,0.761,0.9434,,,,
65.9,93.39,0.8231,0.9589,,,,
65.9,100.76,0.912,0.9812,,,,
65.8,102.12,0.9283,0.9843,,,,
65.8,107.89,1.0,1.0,,,,
