"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,30.735,0.0,0.0,+-0.02,+-0.007,,
308.15,38.934,0.1469,0.3148,+-0.02,+-0.007,,
308.15,41.327,0.2001,0.3886,+-0.02,+-0.007,,
308.15,43.851,0.2628,0.4612,+-0.02,+-0.007,,
308.15,46.603,0.3405,0.5355,+-0.02,+-0.007,,
308.15,48.056,0.3855,0.5733,+-0.02,+-0.007,,
308.15,50.357,0.4684,0.6343,+-0.02,+-0.007,,
308.15,52.822,0.5702,0.7025,+-0.02,+-0.007,,
308.15,54.645,0.6602,0.7585,+-0.02,+-0.007,,
308.15,56.259,0.7559,0.8181,+-0.02,+-0.007,,
308.15,57.063,0.8135,0.8553,+-0.02,+-0.007,,
308.15,57.869,0.8781,0.9001,+-0.02,+-0.007,,
308.15,58.37,0.9321,0.941,+-0.02,+-0.007,,
308.15,58.639,0.9661,0.9691,+-0.02,+-0.007,,
308.15,58.779,1.0,1.0,+-0.02,+-0.007,,
