"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,89.713,0.0,0.0,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,82.859,0.0005,0.0241,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,77.757,0.0153,0.4216,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,72.867,0.0263,0.552,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,61.421,0.0384,0.6382,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,56.18,0.0481,0.6874,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,46.999,0.1023,0.8092,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,33.411,0.1932,0.874,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,21.404,0.2963,0.9011,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,18.689,0.3882,0.9142,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,15.279,0.6801,0.9436,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,11.937,0.7936,0.957,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,7.184,0.891,0.9748,+-0.02,+-0.0007,+-0.002,+-0.002
338.15,7.024,1.0,1.0,+-0.02,+-0.0007,+-0.002,+-0.002
