"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,71.79,0.2236,0.5941,,,,
313.15,92.17,0.3606,0.7368,,,,
313.15,107.49,0.459,0.8055,,,,
313.15,114.49,0.5068,0.8326,,,,
313.15,114.96,0.5129,0.8358,,,,
313.15,124.98,0.5775,0.8673,,,,
313.15,133.64,0.6356,0.892,,,,
313.15,143.73,0.7047,0.9178,,,,
313.15,154.28,0.7779,0.9418,,,,
313.15,164.7,0.8495,0.9626,,,,
313.15,171.57,0.9007,0.9762,,,,
313.15,182.46,0.9834,0.9963,,,,
