"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
573.15,583.4,0.0,0.0,+-0.1,+-0.7,+-0.001,+-0.001
573.15,599.5,0.025,0.043,+-0.1,+-0.7,+-0.001,+-0.001
573.15,615.1,0.056,0.089,+-0.1,+-0.7,+-0.001,+-0.001
573.15,633.6,0.092,0.14,+-0.1,+-0.7,+-0.001,+-0.001
573.15,657.3,0.159,0.227,+-0.1,+-0.7,+-0.001,+-0.001
573.15,687.1,0.258,0.339,+-0.1,+-0.7,+-0.001,+-0.001
573.15,707.5,0.329,0.404,+-0.1,+-3.5,+-0.001,+-0.001
573.15,708.0,0.333,0.411,+-0.1,+-3.5,+-0.001,+-0.001
573.15,718.1,0.37,0.443,+-0.1,+-3.5,+-0.001,+-0.001
573.15,729.5,0.429,0.498,+-0.1,+-3.5,+-0.001,+-0.001
573.15,741.2,0.486,0.544,+-0.1,+-3.5,+-0.001,+-0.001
573.15,765.1,0.646,0.678,+-0.1,+-3.5,+-0.001,+-0.001
573.15,769.5,0.687,0.71,+-0.1,+-3.5,+-0.001,+-0.001
573.15,772.1,0.741,0.756,+-0.1,+-3.5,+-0.001,+-0.001
573.15,775.7,0.841,0.844,+-0.1,+-3.5,+-0.001,+-0.001
573.15,777.0,0.881,0.886,+-0.1,+-3.5,+-0.001,+-0.001
573.15,773.9,0.933,0.93,+-0.1,+-3.5,+-0.001,+-0.001
573.15,772.3,0.956,0.953,+-0.1,+-3.5,+-0.001,+-0.001
573.15,771.5,1.0,1.0,+-0.1,+-3.5,+-0.001,+-0.001
