"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.17,308.143,0.0,0.0,,,,
348.17,332.517,0.05,0.1099,,,,
348.17,347.089,0.1,0.1791,,,,
348.17,358.181,0.15,0.2362,,,,
348.17,366.75,0.2,0.2846,,,,
348.17,373.217,0.25,0.3263,,,,
348.17,378.007,0.3,0.3636,,,,
348.17,381.485,0.35,0.3984,,,,
348.17,383.789,0.4,0.4313,,,,
348.17,384.993,0.45,0.4627,,,,
348.17,385.174,0.5,0.4951,,,,
348.17,384.406,0.55,0.5312,,,,
348.17,382.765,0.6,0.569,,,,
348.17,380.278,0.65,0.6071,,,,
348.17,376.8,0.7,0.6465,,,,
348.17,372.152,0.75,0.6889,,,,
348.17,366.156,0.8,0.7356,,,,
348.17,358.631,0.85,0.788,,,,
348.17,349.398,0.9,0.8474,,,,
348.17,338.131,0.95,0.9161,,,,
348.17,323.905,1.0,1.0,,,,
