"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
374.25,101.3,0.0474,0.2343,+-0.01,+-0.1,,
368.63,101.3,0.104,0.4088,+-0.01,+-0.1,,
361.73,101.3,0.2008,0.5634,+-0.01,+-0.1,,
357.67,101.3,0.3158,0.6717,+-0.01,+-0.1,,
356.18,101.3,0.3881,0.7184,+-0.01,+-0.1,,
354.49,101.3,0.4663,0.7535,+-0.01,+-0.1,,
352.89,101.3,0.5799,0.7951,+-0.01,+-0.1,,
351.83,101.3,0.6861,0.8295,+-0.01,+-0.1,,
351.73,101.3,0.7747,0.8562,+-0.01,+-0.1,,
350.89,101.3,0.8603,0.9013,+-0.01,+-0.1,,
350.87,101.3,0.9348,0.9452,+-0.01,+-0.1,,
