"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
260.0,17.13,0.0,0.0,,,,
260.0,25.0,0.0221,0.2404,,,,
260.0,33.54,0.0468,0.3761,,,,
260.0,40.97,0.0692,0.4481,,,,
260.0,50.0,0.0971,0.5017,,,,
260.0,57.0,0.1202,0.5291,,,,
260.0,66.0,0.1504,0.5507,,,,
260.0,75.0,0.183,0.5608,,,,
