"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
358.15,38.08,0.0025,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,47.58,0.022,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,90.66,0.1365,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,97.46,0.1575,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,103.15,0.1745,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,141.79,0.332,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,143.8,0.3425,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,153.48,0.3855,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,164.23,0.468,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,173.25,0.5395,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,183.42,0.644,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,190.44,0.722,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,191.58,0.737,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,199.41,0.838,,+-0.05,0.05,+-0.0005,+-0.0005
358.15,201.92,0.873,,+-0.05,0.05,+-0.0005,+-0.0005
