"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,40.58,0.0,0.0,+-0.01,+-0.013,,
343.15,58.14,0.254,0.461,+-0.01,+-0.013,,
343.15,60.01,0.284,0.499,+-0.01,+-0.013,,
343.15,63.45,0.334,0.553,+-0.01,+-0.013,,
343.15,64.79,0.355,0.583,+-0.01,+-0.013,,
343.15,66.49,0.381,0.603,+-0.01,+-0.013,,
343.15,67.42,0.395,0.614,+-0.01,+-0.013,,
343.15,73.63,0.491,0.699,+-0.01,+-0.013,,
343.15,76.99,0.543,0.747,+-0.01,+-0.013,,
343.15,85.52,0.676,0.826,+-0.01,+-0.013,,
343.15,92.64,0.786,0.895,+-0.01,+-0.013,,
343.15,93.61,0.801,0.902,+-0.01,+-0.013,,
343.15,95.25,0.826,0.915,+-0.01,+-0.013,,
343.15,96.25,0.842,0.923,+-0.01,+-0.013,,
343.15,106.56,1.0,1.0,+-0.01,+-0.013,,
