"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.21,737.122,0.0,0.0,,,,
398.21,840.954,0.05,0.1534,,,,
398.21,923.961,0.1,0.256,,,,
398.21,992.345,0.15,0.3316,,,,
398.21,1048.157,0.2,0.3896,,,,
398.21,1093.014,0.25,0.4353,,,,
398.21,1128.534,0.3,0.4724,,,,
398.21,1156.336,0.35,0.5034,,,,
398.21,1178.021,0.4,0.5304,,,,
398.21,1194.747,0.45,0.5548,,,,
398.21,1207.2,0.5,0.5776,,,,
398.21,1216.044,0.55,0.6002,,,,
398.21,1221.85,0.6,0.6251,,,,
398.21,1224.187,0.65,0.6507,,,,
398.21,1222.017,0.7,0.6744,,,,
398.21,1214.289,0.75,0.7043,,,,
398.21,1199.955,0.8,0.7401,,,,
398.21,1177.781,0.85,0.7824,,,,
398.21,1144.756,0.9,0.8352,,,,
398.21,1096.88,0.95,0.9047,,,,
398.21,1030.144,1.0,1.0,,,,
