"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
93,2.421,0.13,0.9869,+-0.1,+-0.25%,,
93,4.065,0.2297,0.9922,+-0.1,+-0.25%,,
93,6.116,0.3361,0.9906,+-0.1,+-0.25%,,
93,8.014,0.4338,0.9893,+-0.1,+-0.25%,,
93,9.428,0.509,0.9908,+-0.1,+-0.25%,,
93,11.582,0.6313,0.9806,+-0.1,+-0.25%,,
93,12.778,0.6966,0.9734,+-0.1,+-0.25%,,
93,15.364,0.8136,0.9501,+-0.1,+-0.25%,,
