"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
338.176,657.38,0.05035,,,,,
338.176,647.87,0.08786,,,,,
338.176,624.4,0.19455,,,,,
338.176,583.37,0.35348,,,,,
338.176,534.48,0.50086,,,,,
338.176,467.28,0.63296,,,,,
338.176,401.41,0.72215,,,,,
338.176,315.93,0.80937,,,,,
338.176,176.36,0.91234,,,,,
