"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,13.061,0.0335,,+-0.01,,,
333.15,15.957,0.0716,,+-0.01,,,
333.15,18.295,0.1014,,+-0.01,,,
333.15,20.786,0.1341,,+-0.01,,,
333.15,25.833,0.1986,,+-0.01,,,
333.15,31.117,0.2641,,+-0.01,,,
333.15,33.808,0.2984,,+-0.01,,,
333.15,37.866,0.3497,,+-0.01,,,
333.15,37.904,0.3503,,+-0.01,,,
333.15,42.183,0.4036,,+-0.01,,,
333.15,45.796,0.4486,,+-0.01,,,
333.15,45.966,0.4502,,+-0.01,,,
333.15,49.739,0.4968,,+-0.01,,,
333.15,50.908,0.5107,,+-0.01,,,
333.15,53.897,0.5487,0.9096,+-0.01,,,
333.15,55.299,0.5658,0.9159,+-0.01,,,
333.15,58.139,0.6008,0.9263,+-0.01,,,
333.15,58.599,0.606,0.9274,+-0.01,,,
333.15,62.731,0.6565,0.9407,+-0.01,,,
333.15,66.28,0.7011,0.9508,+-0.01,,,
333.15,70.434,0.7502,0.9611,+-0.01,,,
333.15,74.534,0.8003,0.9707,+-0.01,,,
333.15,78.454,0.8477,0.9789,+-0.01,,,
333.15,83.271,0.9056,0.9874,+-0.01,,,
333.15,88.259,0.9649,0.9957,+-0.01,,,
