"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
323.156,396.39,0.05026,,,,,
323.156,391.6,0.08754,,,,,
323.156,378.96,0.19259,,,,,
323.156,356.76,0.34686,,,,,
323.156,327.55,0.49773,,,,,
323.156,288.45,0.6289,,,,,
323.156,249.37,0.71762,,,,,
323.156,197.85,0.80453,,,,,
323.156,110.57,0.9092,,,,,
