"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
270.0,0.0915,0.0,0.0,+- 0.02,,+- 0.002,+- 0.002
270.0,0.2387,0.0275,0.6111,+- 0.02,,+- 0.002,+- 0.002
270.0,0.3095,0.0406,0.6977,+- 0.02,,+- 0.002,+- 0.002
270.0,0.3874,0.0562,0.758,+- 0.02,,+- 0.002,+- 0.002
270.0,0.5238,0.0788,0.8197,+- 0.02,,+- 0.002,+- 0.002
270.0,0.6612,0.1061,0.8562,+- 0.02,,+- 0.002,+- 0.002
270.0,0.6743,0.1092,0.8589,+- 0.02,,+- 0.002,+- 0.002
270.0,1.0832,0.2043,0.9108,+- 0.02,,+- 0.002,+- 0.002
270.0,1.3155,0.2611,0.9268,+- 0.02,,+- 0.002,+- 0.002
270.0,1.5513,0.3596,0.9381,+- 0.02,,+- 0.002,+- 0.002
270.0,1.7857,0.4084,0.9457,+- 0.02,,+- 0.002,+- 0.002
270.0,1.9788,0.4815,0.952,+- 0.02,,+- 0.002,+- 0.002
270.0,2.196,0.567,0.9581,+- 0.02,,+- 0.002,+- 0.002
270.0,2.4345,0.6709,0.9652,+- 0.02,,+- 0.002,+- 0.002
270.0,2.5862,0.7437,0.9701,+- 0.02,,+- 0.002,+- 0.002
270.0,2.8075,0.7437,0.9774,+- 0.02,,+- 0.002,+- 0.002
