"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,92.4,0.0,,,,,
313.15,102.4,0.0662,,,,,
313.15,106.6,0.1049,,,,,
313.15,112.8,0.1776,,,,,
313.15,118.8,0.3254,,,,,
313.15,121.3,0.4217,,,,,
313.15,120.5,0.5395,,,,,
313.15,118.1,0.6698,,,,,
313.15,117.3,0.6718,,,,,
313.15,115.2,0.7404,,,,,
313.15,100.3,0.9196,,,,,
