"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
328.15,30.71,0.1587,0.566,+-0.01,+-0.03,,
328.15,33.368,0.198,0.6154,+-0.01,+-0.03,,
328.15,39.038,0.2961,0.7019,+-0.01,+-0.03,,
328.15,40.215,0.3171,0.7182,+-0.01,+-0.03,,
328.15,40.835,0.3339,0.728,+-0.01,+-0.03,,
328.15,42.143,0.361,0.7432,+-0.01,+-0.03,,
328.15,42.76,0.3733,0.7504,+-0.01,+-0.03,,
328.15,44.237,0.4137,0.7693,+-0.01,+-0.03,,
328.15,45.184,0.4346,0.7799,+-0.01,+-0.03,,
328.15,46.743,0.4753,0.7947,+-0.01,+-0.03,,
328.15,48.181,0.5078,0.8079,+-0.01,+-0.03,,
328.15,50.5,0.5669,0.8315,+-0.01,+-0.03,,
328.15,51.1,0.5897,0.8401,+-0.01,+-0.03,,
328.15,51.974,0.603,0.8495,+-0.01,+-0.03,,
328.15,52.227,0.6091,0.8502,+-0.01,+-0.03,,
328.15,52.664,0.6217,0.8557,+-0.01,+-0.03,,
328.15,54.245,0.66,0.8709,+-0.01,+-0.03,,
328.15,54.956,0.6781,0.877,+-0.01,+-0.03,,
328.15,55.98,0.7032,0.8866,+-0.01,+-0.03,,
328.15,59.208,0.7808,0.9183,+-0.01,+-0.03,,
