"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,844.98,0.0112,0.0046,,,,
308.15,834.02,0.033,0.0141,,,,
308.15,822.02,0.0579,0.0253,,,,
308.15,804.81,0.0924,0.0416,,,,
308.15,784.95,0.1318,0.0615,,,,
308.15,767.19,0.1665,0.0804,,,,
308.15,748.0,0.2034,0.1022,,,,
308.15,724.22,0.2482,0.1314,,,,
308.15,702.11,0.29,0.1612,,,,
308.15,680.05,0.3322,0.1975,,,,
308.15,665.72,0.3579,0.2187,,,,
308.15,650.96,0.388,0.2457,,,,
308.15,625.69,0.4387,0.2965,,,,
308.15,596.51,0.5036,0.3686,,,,
308.15,568.33,0.5749,0.4564,,,,
308.15,536.89,0.6736,0.5882,,,,
308.15,516.2,0.7676,0.7176,,,,
308.15,504.55,0.8476,0.8238,,,,
308.15,499.26,0.9093,0.9002,,,,
308.15,497.2,0.9529,0.9502,,,,
