"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
280.67,67.39,0.301,,0.4,0.6,0.005,
285.5,65.59,0.301,,0.4,0.6,0.005,
290.34,63.99,0.301,,0.4,0.6,0.005,
295.17,62.49,0.301,,0.4,0.6,0.005,
295.21,62.39,0.301,,0.4,0.6,0.005,
300.16,61.09,0.301,,0.4,0.6,0.005,
305.08,59.89,0.301,,0.4,0.6,0.005,
310.04,58.88,0.301,,0.4,0.6,0.005,
314.88,57.88,0.301,,0.4,0.6,0.005,
320.12,56.98,0.301,,0.4,0.6,0.005,
325.0,56.08,0.301,,0.4,0.6,0.005,
334.8,54.68,0.301,,0.4,0.6,0.005,
347.53,53.08,0.301,,0.4,0.6,0.005,
354.48,52.38,0.301,,0.4,0.6,0.005,
364.36,51.38,0.301,,0.4,0.6,0.005,
373.86,50.58,0.301,,0.4,0.6,0.005,
385.79,49.58,0.301,,0.4,0.6,0.005,
393.37,48.98,0.301,,0.4,0.6,0.005,
