"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
74.1,2.519,0.1604,0.9488,,,,
74.1,3.622,0.2311,0.9589,,,,
74.1,4.766,0.3036,0.9646,,,,
74.1,5.87,0.3784,0.9661,,,,
74.1,7.069,0.4624,0.9664,,,,
74.1,7.897,0.5296,0.9646,,,,
74.1,8.738,0.5935,0.9627,,,,
74.1,9.441,0.6542,0.9603,,,,
74.1,10.006,0.709,0.9555,,,,
74.1,10.627,0.7902,0.9481,,,,
74.1,10.979,0.8289,0.9455,,,,
74.1,11.206,0.848,0.941,,,,
