"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
403.78,5.372,0.7931,,0.02,0.005,0.001,0.001
413.76,5.572,0.7931,,0.02,0.005,0.001,0.001
423.83,5.772,0.7931,,0.02,0.005,0.001,0.001
433.81,5.982,0.7931,,0.02,0.005,0.001,0.001
443.4,6.191,0.7931,,0.02,0.005,0.001,0.001
453.78,6.432,0.7931,,0.02,0.005,0.001,0.001
463.51,6.638,0.7931,,0.02,0.005,0.001,0.001
473.68,6.867,0.7931,,0.02,0.005,0.001,0.001
483.2,7.059,0.7931,,0.02,0.005,0.001,0.001
493.45,7.253,0.7931,,0.02,0.005,0.001,0.001
503.42,7.343,0.7931,,0.02,0.005,0.001,0.001
512.26,7.113,0.7931,,0.02,0.005,0.001,0.001
516.54,6.661,0.7931,,0.02,0.005,0.001,0.001
