"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
361.8,40.0,0.025,0.1935,+-0.01,+-0.1,,
357.19,40.0,0.05,0.3455,+-0.01,+-0.1,,
350.15,40.0,0.0875,0.5214,+-0.01,+-0.1,,
341.26,40.0,0.1672,0.7041,+-0.01,+-0.1,,
334.6,40.0,0.2797,0.8103,+-0.01,+-0.1,,
331.25,40.0,0.3728,0.8548,+-0.01,+-0.1,,
329.03,40.0,0.4832,0.8826,+-0.01,+-0.1,,
327.42,40.0,0.5847,0.8991,+-0.01,+-0.1,,
326.51,40.0,0.6567,0.9132,+-0.01,+-0.1,,
326.01,40.0,0.6885,0.921,+-0.01,+-0.1,,
325.46,40.0,0.7725,0.931,+-0.01,+-0.1,,
325.16,40.0,0.8275,0.9353,+-0.01,+-0.1,,
324.62,40.0,0.9009,0.9549,+-0.01,+-0.1,,
324.47,40.0,0.9327,0.9614,+-0.01,+-0.1,,
