"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.18,3.9,1.0,,,,,
298.18,11.17,0.957,,,,,
298.18,18.28,0.901,,,,,
298.18,19.6,0.889,,,,,
298.18,26.0,0.828,,,,,
298.18,35.35,0.73,,,,,
298.18,39.8,0.68,,,,,
298.18,44.6,0.643,,,,,
298.18,48.2,0.598,,,,,
298.18,57.3,0.517,,,,,
298.18,61.1,0.489,,,,,
298.18,68.2,0.429,,,,,
298.18,79.25,0.347,,,,,
298.18,81.0,0.346,,,,,
298.18,87.7,0.3,,,,,
298.18,87.3,0.29,,,,,
298.18,110.72,0.125,,,,,
298.18,127.81,0.0,,,,,
