"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
45,114.33,0.0,0.0,,,,
45,131.3,0.0288,0.1448,,,,
45,180.01,0.127,0.4264,,,,
45,205.29,0.2159,0.5302,,,,
45,221.38,0.2979,0.5942,,,,
45,231.66,0.3577,0.6221,,,,
45,240.13,0.4291,0.6573,,,,
45,245.5,0.4743,0.6788,,,,
45,247.75,0.501,0.6865,,,,
45,250.6,0.5434,0.7041,,,,
45,261.7,0.6761,0.7594,,,,
45,265.56,0.7535,0.7983,,,,
45,267.4,0.8134,0.8287,,,,
45,268.22,0.8498,0.8502,,,,
45,268.3,0.8865,0.8772,,,,
45,267.55,0.9245,0.9124,,,,
45,266.42,0.9585,0.9468,,,,
45,264.55,0.986,0.98,,,,
45,262.74,1.0,1.0,,,,
