"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
399,171,0.0127,0.266,,,,
399,426,0.0722,0.638,,,,
399,722,0.14,0.749,,,,
399,1021,0.209,0.785,,,,
399,1330,0.276,0.793,,,,
399,1727,0.378,0.787,,,,
399,1976,0.445,0.77,,,,
399,2208,0.569,0.716,,,,
