"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,11.323,0.0,0.0,+-0.01,+-0.01,,
343.15,14.68,0.1319,0.3285,+-0.01,+-0.01,,
343.15,15.945,0.1819,0.4167,+-0.01,+-0.01,,
343.15,16.997,0.2234,0.4798,+-0.01,+-0.01,,
343.15,18.001,0.2635,0.5339,+-0.01,+-0.01,,
343.15,18.826,0.2956,0.5738,+-0.01,+-0.01,,
343.15,19.628,0.3274,0.6092,+-0.01,+-0.01,,
343.15,19.634,0.328,0.6092,+-0.01,+-0.01,,
343.15,20.325,0.3549,0.6371,+-0.01,+-0.01,,
343.15,20.594,0.3658,0.648,+-0.01,+-0.01,,
343.15,21.196,0.3895,0.6712,+-0.01,+-0.01,,
343.15,21.97,0.4199,0.698,+-0.01,+-0.01,,
343.15,22.689,0.4478,0.7214,+-0.01,+-0.01,,
343.15,23.411,0.4782,0.7448,+-0.01,+-0.01,,
343.15,24.398,0.5159,0.7731,+-0.01,+-0.01,,
343.15,25.297,0.5507,0.7964,+-0.01,+-0.01,,
343.15,26.254,0.5883,0.8204,+-0.01,+-0.01,,
343.15,27.239,0.6278,0.8425,+-0.01,+-0.01,,
343.15,28.448,0.6753,0.8683,+-0.01,+-0.01,,
343.15,29.5,0.7163,0.8892,+-0.01,+-0.01,,
343.15,30.815,0.7681,0.9129,+-0.01,+-0.01,,
343.15,31.809,0.8074,0.9297,+-0.01,+-0.01,,
343.15,32.789,0.8456,0.9454,+-0.01,+-0.01,,
343.15,33.827,0.8862,0.9611,+-0.01,+-0.01,,
343.15,34.673,0.9199,0.9729,+-0.01,+-0.01,,
343.15,35.55,0.9544,0.9846,+-0.01,+-0.01,,
343.15,36.728,1.0,1.0,+-0.01,+-0.01,,
