"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
10.01,44.293,0.0,0.0,,,,
10.01,46.37,0.06,0.081,,,,
10.01,47.64,0.105,0.139,,,,
10.01,49.21,0.159,0.206,,,,
10.01,51.18,0.261,0.297,,,,
10.01,52.3,0.338,0.367,,,,
10.01,53.39,0.453,0.466,,,,
10.01,53.8,0.535,0.539,,,,
10.01,54.07,0.617,0.618,,,,
10.01,53.78,0.707,0.705,,,,
10.01,53.7,0.72,0.719,,,,
