"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
25,2.47,0.0446,0.4318,,,,
25,3.59,,0.5637,,,,
25,3.65,0.0884,,,,,
25,5.57,0.185,0.663,,,,
25,7.27,0.2653,0.6867,,,,
25,9.16,0.366,0.6823,,,,
25,10.72,0.4866,0.6172,,,,
