"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,2.652,0.0,,0.004,0.004,0.0005,
313.15,3.073,0.00073,,0.004,0.004,0.0005,
313.15,3.574,0.00151,,0.004,0.004,0.0005,
313.15,6.903,0.00726,,0.004,0.004,0.0005,
313.15,8.943,0.01111,,0.004,0.004,0.0005,
313.15,10.2,0.01371,,0.004,0.004,0.0005,
313.15,11.358,0.01646,,0.004,0.004,0.0005,
313.15,21.158,0.05105,,0.004,0.004,0.0005,
313.15,22.114,0.05724,,0.004,0.004,0.0005,
313.15,23.691,0.06978,,0.004,0.004,0.0005,
313.15,25.074,0.08402,,0.004,0.004,0.0005,
313.15,26.118,0.09774,,0.004,0.004,0.0005,
313.15,26.858,0.11018,,0.004,0.004,0.0005,
313.15,27.578,0.1236,,0.004,0.004,0.0005,
313.15,28.324,0.1395,,0.004,0.004,0.0005,
313.15,26.812,0.1082,,0.004,0.004,0.0005,
313.15,29.743,0.1983,,0.004,0.004,0.0005,
313.15,29.732,0.2,,0.004,0.004,0.0005,
313.15,30.704,0.2584,,0.004,0.004,0.0005,
313.15,31.125,0.2926,,0.004,0.004,0.0005,
313.15,31.377,0.3258,,0.004,0.004,0.0005,
313.15,31.961,0.3981,,0.004,0.004,0.0005,
313.15,12.848,0.02005,,0.004,0.004,0.0005,
313.15,14.034,0.02304,,0.004,0.004,0.0005,
313.15,15.596,0.02771,,0.004,0.004,0.0005,
313.15,17.292,0.03324,,0.004,0.004,0.0005,
313.15,18.844,0.03945,,0.004,0.004,0.0005,
313.15,19.566,0.04299,,0.004,0.004,0.0005,
313.15,20.405,0.04695,,0.004,0.004,0.0005,
313.15,32.137,0.44,,0.004,0.004,0.0005,
313.15,32.265,0.4588,,0.004,0.004,0.0005,
313.15,32.489,0.5093,,0.004,0.004,0.0005,
313.15,32.809,0.5827,,0.004,0.004,0.0005,
313.15,32.904,0.6007,,0.004,0.004,0.0005,
313.15,33.053,0.6342,,0.004,0.004,0.0005,
313.15,33.376,0.7006,,0.004,0.004,0.0005,
313.15,33.704,0.7626,,0.004,0.004,0.0005,
313.15,33.928,0.8,,0.004,0.004,0.0005,
313.15,34.694,0.8952,,0.004,0.004,0.0005,
313.15,35.076,0.9395,,0.004,0.004,0.0005,
313.15,35.137,0.9451,,0.004,0.004,0.0005,
313.15,35.453,1.0,,0.004,0.004,0.0005,
