"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
50,3.37,0.0411,0.2644,,,,
50,4.62,0.0915,0.4167,,,,
50,6.21,0.1613,0.5063,,,,
50,7.57,0.224,0.537,,,,
50,8.73,0.2878,0.54,,,,
50,9.62,0.3438,0.5278,,,,
50,10.16,0.3889,0.4989,,,,
