"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
350.95,20,0.0,0.0,+-0.1,+-0.01,,
348.75,20,0.023,0.109,+-0.1,+-0.01,,
347.25,20,0.048,0.197,+-0.1,+-0.01,,
345.15,20,0.089,0.306,+-0.1,+-0.01,,
343.65,20,0.126,0.38,+-0.1,+-0.01,,
341.95,20,0.18,0.46,+-0.1,+-0.01,,
340.25,20,0.255,0.53,+-0.1,+-0.01,,
339.35,20,0.318,0.571,+-0.1,+-0.01,,
338.75,20,0.373,0.594,+-0.1,+-0.01,,
338.35,20,0.446,0.623,+-0.1,+-0.01,,
338.05,20,0.527,0.649,+-0.1,+-0.01,,
337.95,20,0.587,0.665,+-0.1,+-0.01,,
337.95,20,0.641,0.677,+-0.1,+-0.01,,
337.85,20,0.705,0.694,+-0.1,+-0.01,,
337.95,20,0.758,0.705,+-0.1,+-0.01,,
338.15,20,0.804,0.718,+-0.1,+-0.01,,
338.45,20,0.87,0.742,+-0.1,+-0.01,,
338.75,20,0.902,0.76,+-0.1,+-0.01,,
339.35,20,0.935,0.783,+-0.1,+-0.01,,
340.05,20,0.952,0.808,+-0.1,+-0.01,,
341.05,20,0.973,0.86,+-0.1,+-0.01,,
342.75,20,0.99,0.935,+-0.1,+-0.01,,
344.35,20,1.0,1.0,+-0.1,+-0.01,,
