"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
331.84,99.66,0.059,,0.25,0.4,0.003,
336.6,97.71,0.059,,0.25,0.4,0.003,
341.57,95.81,0.059,,0.25,0.4,0.003,
346.33,94.11,0.059,,0.25,0.4,0.003,
351.02,92.4,0.059,,0.25,0.4,0.003,
355.87,90.9,0.059,,0.25,0.4,0.003,
360.62,89.4,0.059,,0.25,0.4,0.003,
365.34,88.1,0.059,,0.25,0.4,0.003,
370.25,86.7,0.059,,0.25,0.4,0.003,
374.98,85.4,0.059,,0.25,0.4,0.003,
379.5,84.3,0.059,,0.25,0.4,0.003,
386.22,82.6,0.059,,0.25,0.4,0.003,
390.92,81.5,0.059,,0.25,0.4,0.003,
394.01,80.8,0.059,,0.25,0.4,0.003,
400.96,79.25,0.059,,0.25,0.4,0.003,
405.92,78.1,0.059,,0.25,0.4,0.003,
410.25,77.25,0.059,,0.25,0.4,0.003,
415.23,76.24,0.059,,0.25,0.4,0.003,
419.44,75.39,0.059,,0.25,0.4,0.003,
423.84,74.49,0.059,,0.25,0.4,0.003,
