"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,2.652,0.0,,0.004,0.004,0.0005,
313.15,3.086,0.024,,0.004,0.004,0.0005,
313.15,3.304,0.0473,,0.004,0.004,0.0005,
313.15,3.53,0.0964,,0.004,0.004,0.0005,
313.15,3.637,0.1304,,0.004,0.004,0.0005,
313.15,3.737,0.1916,,0.004,0.004,0.0005,
313.15,3.768,0.2128,,0.004,0.004,0.0005,
313.15,3.83,0.2917,,0.004,0.004,0.0005,
313.15,3.853,0.3823,,0.004,0.004,0.0005,
313.15,3.869,0.4195,,0.004,0.004,0.0005,
313.15,3.818,0.5699,,0.004,0.004,0.0005,
313.15,3.794,0.6423,,0.004,0.004,0.0005,
313.15,3.793,0.647,,0.004,0.004,0.0005,
313.15,3.593,0.7812,,0.004,0.004,0.0005,
313.15,3.522,0.804,,0.004,0.004,0.0005,
313.15,3.356,0.8557,,0.004,0.004,0.0005,
313.15,2.794,0.9647,,0.004,0.004,0.0005,
313.15,2.516,1.0,,0.004,0.004,0.0005,
