"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.2,61.1,0.1792,,0.1,,,
30.6,66.5,0.1792,,0.1,,,
40.1,79.7,0.1792,,0.1,,,
49.7,95.06,0.1792,,0.1,,,
60.1,110.4,0.1792,,0.1,,,
69.8,122.1,0.1792,,0.1,,,
79.6,129.8,0.1792,,0.1,,,
89.9,133.3,0.1792,,0.1,,,
99.0,129.9,0.1792,,0.1,,,
