"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
318.19,79.87,0.1005,,+-0.03,+-0.07,,
308.15,67.453,0.155,,+-0.03,+-0.07,,
308.15,76.556,0.1586,,+-0.03,+-0.07,,
308.14,87.246,0.1608,,+-0.03,+-0.07,,
308.15,95.521,0.1636,,+-0.03,+-0.07,,
308.16,103.59,0.2,,+-0.03,+-0.07,,
298.19,88.62,0.1727,,+-0.03,+-0.07,,
298.17,96.073,0.1782,,+-0.03,+-0.07,,
298.19,104.28,0.1795,,+-0.03,+-0.07,,
290.21,91.591,0.1849,,+-0.03,+-0.07,,
290.37,103.66,0.1853,,+-0.03,+-0.07,,
308.15,51.314,0.1025,,+-0.03,+-0.07,,
