"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
390.85,101.32,0.0,0.0,,+-0.02,+-0.005,+-0.005
390.74,101.32,0.0116,0.0166,,+-0.02,+-0.005,+-0.005
390.6,101.32,0.0221,0.029,,+-0.02,+-0.005,+-0.005
390.37,101.32,0.0498,0.0629,,+-0.02,+-0.005,+-0.005
390.22,101.32,0.067,0.0826,,+-0.02,+-0.005,+-0.005
390.12,101.32,0.0844,0.102,,+-0.02,+-0.005,+-0.005
390.11,101.32,0.1051,0.1253,,+-0.02,+-0.005,+-0.005
389.81,101.32,0.129,0.1507,,+-0.02,+-0.005,+-0.005
389.63,101.32,0.1572,0.1789,,+-0.02,+-0.005,+-0.005
389.35,101.32,0.2489,0.2647,,+-0.02,+-0.005,+-0.005
389.27,101.32,0.2804,0.2905,,+-0.02,+-0.005,+-0.005
389.27,101.32,0.3042,0.3113,,+-0.02,+-0.005,+-0.005
389.26,101.32,0.329,0.3265,,+-0.02,+-0.005,+-0.005
389.33,101.32,0.3646,0.3553,,+-0.02,+-0.005,+-0.005
389.35,101.32,0.3943,0.3792,,+-0.02,+-0.005,+-0.005
389.4,101.32,0.429,0.3946,,+-0.02,+-0.005,+-0.005
389.47,101.32,0.4529,0.4207,,+-0.02,+-0.005,+-0.005
389.56,101.32,0.4794,0.4455,,+-0.02,+-0.005,+-0.005
389.67,101.32,0.5105,0.4703,,+-0.02,+-0.005,+-0.005
389.79,101.32,0.5397,0.4936,,+-0.02,+-0.005,+-0.005
389.93,101.32,0.5615,0.5142,,+-0.02,+-0.005,+-0.005
390.05,101.32,0.5821,0.5282,,+-0.02,+-0.005,+-0.005
390.37,101.32,0.6315,0.5698,,+-0.02,+-0.005,+-0.005
390.56,101.32,0.6521,0.5878,,+-0.02,+-0.005,+-0.005
390.78,101.32,0.6791,0.6129,,+-0.02,+-0.005,+-0.005
391.11,101.32,0.7161,0.6483,,+-0.02,+-0.005,+-0.005
391.41,101.32,0.741,0.6726,,+-0.02,+-0.005,+-0.005
391.69,101.32,0.762,0.6939,,+-0.02,+-0.005,+-0.005
391.87,101.32,0.7786,0.7123,,+-0.02,+-0.005,+-0.005
392.01,101.32,0.7894,0.7249,,+-0.02,+-0.005,+-0.005
392.83,101.32,0.847,0.7894,,+-0.02,+-0.005,+-0.005
393.32,101.32,0.8758,0.8246,,+-0.02,+-0.005,+-0.005
393.61,101.32,0.8994,0.8514,,+-0.02,+-0.005,+-0.005
394.19,101.32,0.9652,0.9448,,+-0.02,+-0.005,+-0.005
395.65,101.32,1.0,1.0,,+-0.02,+-0.005,+-0.005
