"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,46.84,0.0,,+-0.01,+-0.003,,
373.15,62.68,0.098,,+-0.01,+-0.003,,
373.15,68.92,0.1938,,+-0.01,+-0.003,,
373.15,71.74,0.3019,,+-0.01,+-0.003,,
373.15,72.99,0.4011,,+-0.01,+-0.003,,
373.15,73.38,0.4941,,+-0.01,+-0.003,,
373.15,73.36,0.55,,+-0.01,+-0.003,,
373.15,73.0,0.5987,,+-0.01,+-0.003,,
373.15,72.69,0.6461,,+-0.01,+-0.003,,
373.15,72.52,0.6517,,+-0.01,+-0.003,,
373.15,71.77,0.7021,,+-0.01,+-0.003,,
373.15,68.95,0.8028,,+-0.01,+-0.003,,
373.15,62.95,0.9038,,+-0.01,+-0.003,,
373.15,51.8,1.0,,+-0.01,+-0.003,,
