"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,8.069,0.0554,,+-0.02,,0.0005,
313.15,8.761,0.1003,,+-0.02,,0.0005,
313.15,8.828,0.1041,,+-0.02,,0.0005,
313.15,9.865,0.1903,,+-0.02,,0.0005,
313.15,10.033,0.207,,+-0.02,,0.0005,
313.15,10.231,0.2295,,+-0.02,,0.0005,
313.15,10.405,0.2512,,+-0.02,,0.0005,
313.15,10.66,0.2911,,+-0.02,,0.0005,
313.15,11.061,0.3977,,+-0.02,,0.0005,
313.15,11.138,0.4346,,+-0.02,,0.0005,
313.15,11.212,0.4787,,+-0.02,,0.0005,
313.15,11.273,0.5503,,+-0.02,,0.0005,
313.15,11.279,0.6025,,+-0.02,,0.0005,
313.15,11.307,0.6353,,+-0.02,,0.0005,
313.15,11.288,0.6777,,+-0.02,,0.0005,
313.15,11.239,0.7906,,+-0.02,,0.0005,
313.15,11.215,0.8162,,+-0.02,,0.0005,
313.15,11.2,0.8211,,+-0.02,,0.0005,
313.15,11.196,0.83,,+-0.02,,0.0005,
313.15,11.183,0.8465,,+-0.02,,0.0005,
313.15,11.157,0.8731,,+-0.02,,0.0005,
313.15,11.149,0.8759,,+-0.02,,0.0005,
313.15,10.277,0.961,,+-0.02,,0.0005,
313.15,9.996,0.9661,,+-0.02,,0.0005,
313.15,8.729,0.985,,+-0.02,,0.0005,
