"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,12.683,0.0,,+-0.003,+-0.004,,
298.15,12.807,0.0039,0.0132,+-0.003,+-0.004,,
298.15,13.018,0.0107,0.0352,+-0.003,+-0.004,,
298.15,13.311,0.0212,0.0663,+-0.003,+-0.004,,
298.15,13.584,0.0312,0.0936,+-0.003,+-0.004,,
298.15,13.807,0.0398,0.1152,+-0.003,+-0.004,,
298.15,14.348,0.0629,0.167,+-0.003,+-0.004,,
298.15,15.244,0.1079,0.2473,+-0.003,+-0.004,,
298.15,15.78,0.1402,0.2936,+-0.003,+-0.004,,
298.15,16.137,0.1643,0.3238,+-0.003,+-0.004,,
298.15,16.559,0.1953,0.3585,+-0.003,+-0.004,,
298.15,16.904,0.2247,0.3883,+-0.003,+-0.004,,
298.15,17.288,0.2599,0.4206,+-0.003,+-0.004,,
298.15,17.537,0.2853,0.4422,+-0.003,+-0.004,,
298.15,17.761,0.3101,0.4624,+-0.003,+-0.004,,
298.15,17.963,0.332,0.479,+-0.003,+-0.004,,
298.15,18.509,0.4078,0.5351,+-0.003,+-0.004,,
298.15,18.678,0.4324,0.5522,+-0.003,+-0.004,,
298.15,18.834,0.4599,0.5715,+-0.003,+-0.004,,
298.15,19.046,0.4947,0.5949,+-0.003,+-0.004,,
298.15,19.244,0.5332,0.6211,+-0.003,+-0.004,,
298.15,19.4,0.5667,0.6441,+-0.003,+-0.004,,
298.15,19.576,0.6076,0.6721,+-0.003,+-0.004,,
298.15,19.737,0.6502,0.7018,+-0.003,+-0.004,,
298.15,19.906,0.7046,0.7411,+-0.003,+-0.004,,
298.15,20.041,0.7593,0.7824,+-0.003,+-0.004,,
298.15,20.156,0.8281,0.8379,+-0.003,+-0.004,,
298.15,20.224,0.8978,0.8983,+-0.003,+-0.004,,
298.15,20.12,0.9347,0.9335,+-0.003,+-0.004,,
298.15,20.194,0.9591,0.9577,+-0.003,+-0.004,,
298.15,20.173,0.9835,0.9827,+-0.003,+-0.004,,
298.15,20.153,1.0,,+-0.003,+-0.004,,
