"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
343.2,9.7,0.055,0.94,,,,
343.2,21.3,0.127,0.964,,,,
343.2,33.3,0.199,0.973,,,,
343.2,45.6,0.287,0.976,,,,
343.2,53.4,0.341,0.976,,,,
343.2,67.9,0.458,0.974,,,,
343.2,79.4,0.543,0.973,,,,
343.2,94.6,0.669,0.97,,,,
343.2,108.5,0.823,0.954,,,,
343.2,111.6,0.88,0.88,,,,
