"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
363.2,188.7,0.0,0.0,0.02,+-1%,+-1%,+-1%
363.2,227.0,0.103,0.225,0.02,+-1%,+-1%,+-1%
363.2,240.9,0.198,0.312,0.02,+-1%,+-1%,+-1%
363.2,245.8,0.303,0.372,0.02,+-1%,+-1%,+-1%
363.2,249.2,0.414,0.414,0.02,+-1%,+-1%,+-1%
363.2,246.7,0.515,0.451,0.02,+-1%,+-1%,+-1%
363.2,244.1,0.617,0.492,0.02,+-1%,+-1%,+-1%
363.2,234.9,0.709,0.541,0.02,+-1%,+-1%,+-1%
363.2,220.6,0.813,0.62,0.02,+-1%,+-1%,+-1%
363.2,199.6,0.906,0.741,0.02,+-1%,+-1%,+-1%
363.2,158.7,1.0,1.0,0.02,+-1%,+-1%,+-1%
