"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
220,499,0.71,0.118,+-0.5,+-3,,
220,759,0.765,0.192,+-0.5,+-3,,
220,1001,0.741,0.262,+-0.5,+-3,,
220,1256,0.788,0.331,+-0.5,+-3,,
220,1503,0.774,0.396,+-0.5,+-3,,
220,1721,0.746,0.454,+-0.5,+-3,,
220,1899,0.686,0.566,+-0.5,+-3,,
