"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
308.15,11.073,0.065,,+-0.03,+-0.07,,
308.12,18.38,0.1118,,+-0.03,+-0.07,,
308.12,26.241,0.1598,,+-0.03,+-0.07,,
308.12,31.548,0.196,,+-0.03,+-0.07,,
308.12,38.583,0.2314,,+-0.03,+-0.07,,
308.12,46.926,0.2824,,+-0.03,+-0.07,,
