"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
443.38,101.33,0.0,0.0,0.1,+-0.133,0.001,0.001
431.85,101.33,0.0736,0.3411,0.1,+-0.133,0.001,0.001
424.76,101.33,0.1322,0.5129,0.1,+-0.133,0.001,0.001
420.42,101.33,0.1799,0.6252,0.1,+-0.133,0.001,0.001
415.92,101.33,0.2522,0.7344,0.1,+-0.133,0.001,0.001
410.94,101.33,0.2948,0.7878,0.1,+-0.133,0.001,0.001
406.83,101.33,0.3322,0.8312,0.1,+-0.133,0.001,0.001
394.88,101.33,0.4694,0.9146,0.1,+-0.133,0.001,0.001
393.25,101.33,0.508,0.9293,0.1,+-0.133,0.001,0.001
387.85,101.33,0.6125,0.9596,0.1,+-0.133,0.001,0.001
378.37,101.33,0.8238,0.9883,0.1,+-0.133,0.001,0.001
376.88,101.33,0.8615,0.9914,0.1,+-0.133,0.001,0.001
374.09,101.33,0.9517,0.9974,0.1,+-0.133,0.001,0.001
373.15,101.33,1.0,1.0,0.1,+-0.133,0.001,0.001
