"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,78.05,1.0,1.0,,,0.002,0.002
333.15,73.87,0.8922,0.9451,,,0.002,0.002
333.15,71.57,0.8362,0.9172,,,0.002,0.002
333.15,65.28,0.6831,0.8388,,,0.002,0.002
333.15,63.46,0.6399,0.8154,,,0.002,0.002
333.15,61.83,0.5986,0.7923,,,0.002,0.002
333.15,56.99,0.4877,0.7227,,,0.002,0.002
333.15,53.42,0.4163,0.672,,,0.002,0.002
333.15,50.71,0.3621,0.6282,,,0.002,0.002
333.15,46.17,0.2769,0.5473,,,0.002,0.002
333.15,39.86,0.1684,0.4047,,,0.002,0.002
333.15,35.5,0.102,0.2827,,,0.002,0.002
333.15,30.34,0.0307,0.1033,,,0.002,0.002
333.15,28.01,0.0,0.0,,,0.002,0.002
