"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
333.163,557.33,0.03829,,,,,
333.163,542.26,0.10028,,,,,
333.163,519.1,0.1951,,,,,
333.163,459.2,0.37178,,,,,
333.163,417.45,0.4657,,,,,
333.163,359.38,0.56976,,,,,
333.163,282.36,0.68512,,,,,
333.163,222.92,0.76277,,,,,
333.163,126.05,0.87356,,,,,
