"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
383.35,77.497,0.0,0.0,,,,
383.35,76.21,0.0256,0.0105,,,,
383.35,74.57,0.0483,0.0207,,,,
383.35,71.75,0.109,0.0538,,,,
383.35,69.05,0.1776,0.1032,,,,
383.35,66.34,0.2604,0.1723,,,,
383.35,63.4,0.3472,0.2588,,,,
383.35,61.9,0.3807,0.2954,,,,
383.35,60.34,0.4426,0.3711,,,,
383.35,59.0,0.5166,0.4629,,,,
383.35,58.22,0.5968,0.5637,,,,
383.35,57.69,0.6819,0.6644,,,,
383.35,57.5,0.7657,0.7609,,,,
383.35,57.46,0.839,0.8417,,,,
383.35,57.59,0.9054,0.9086,,,,
383.35,57.8,0.9559,0.9585,,,,
383.35,57.85,0.9654,0.9724,,,,
383.35,58.06,1.0,1.0,,,,
