"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-100.0,20.0,0.00888,0.964,+-0.1,+-0.1,1%,1%
-100.0,40.0,0.0168,0.977,+-0.1,+-0.1,1%,1%
-100.0,60.0,0.024,0.983,+-0.1,+-0.1,1%,1%
-100.0,80.0,0.0336,0.985,+-0.1,+-0.1,1%,1%
