"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
351.48,101.32,0.0188,0.0033,+-0.02,,,
352.27,101.32,0.0482,0.0084,+-0.02,,,
353.01,101.32,0.0946,0.0129,+-0.02,,,
353.35,101.32,0.1175,0.0151,+-0.02,,,
354.47,101.32,0.1462,0.019,+-0.02,,,
355.18,101.32,0.1696,0.0221,+-0.02,,,
355.93,101.32,0.1985,0.025,+-0.02,,,
357.04,101.32,0.229,0.0297,+-0.02,,,
358.3,101.32,0.2762,0.0346,+-0.02,,,
360.07,101.32,0.3265,0.0429,+-0.02,,,
360.15,101.32,0.3472,0.0433,+-0.02,,,
361.3,101.32,0.3753,0.0475,+-0.02,,,
363.04,101.32,0.4218,0.0539,+-0.02,,,
364.42,101.32,0.4637,0.0591,+-0.02,,,
365.1,101.32,0.4853,0.0617,+-0.02,,,
366.16,101.32,0.5172,0.0659,+-0.02,,,
368.3,101.32,0.5705,0.0745,+-0.02,,,
370.09,101.32,0.639,0.0813,+-0.02,,,
372.95,101.32,0.6969,0.0926,+-0.02,,,
375.94,101.32,0.7349,0.1062,+-0.02,,,
379.51,101.32,0.7738,0.1233,+-0.02,,,
384.34,101.32,0.8131,0.1518,+-0.02,,,
395.45,101.32,0.8729,0.238,+-0.02,,,
400.8,101.32,0.8916,0.2853,+-0.02,,,
414.45,101.32,0.9374,0.4521,+-0.02,,,
425.5,101.32,0.9657,0.6327,+-0.02,,,
