"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
100.6,48.4,0.03,0.978,,,,
100.6,216.0,0.133,0.993,,,,
100.6,414.0,0.264,0.997,,,,
100.6,590.0,0.406,0.996,,,,
100.6,809.0,0.603,0.994,,,,
100.6,1006.0,0.869,0.992,,,,
100.6,1064.0,0.931,0.993,,,,
100.6,1123.0,0.971,0.993,,,,
