"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
250,470,0.118,0.258,,,,
250,518,0.149,0.294,,,,
250,624,0.23,0.377,,,,
250,701,0.29,0.422,,,,
250,730,0.312,0.424,,,,
