"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,37.402,0.0,0.0,+-0.02,+-0.007,,
318.15,39.275,0.0392,0.0833,+-0.02,+-0.007,,
318.15,41.126,0.0778,0.1582,+-0.02,+-0.007,,
318.15,43.403,0.1259,0.2429,+-0.02,+-0.007,,
318.15,45.968,0.1801,0.3274,+-0.02,+-0.007,,
318.15,47.805,0.2192,0.3831,+-0.02,+-0.007,,
318.15,49.675,0.2591,0.4358,+-0.02,+-0.007,,
318.15,51.408,0.2961,0.4806,+-0.02,+-0.007,,
318.15,53.725,0.3457,0.5368,+-0.02,+-0.007,,
318.15,56.522,0.4057,0.5986,+-0.02,+-0.007,,
318.15,58.858,0.4559,0.6463,+-0.02,+-0.007,,
318.15,61.566,0.5141,0.6973,+-0.02,+-0.007,,
318.15,62.811,0.5405,0.7185,+-0.02,+-0.007,,
318.15,65.172,0.5911,0.758,+-0.02,+-0.007,,
318.15,67.566,0.6422,0.7954,+-0.02,+-0.007,,
318.15,70.098,0.696,0.832,+-0.02,+-0.007,,
318.15,72.759,0.7523,0.8681,+-0.02,+-0.007,,
318.15,75.266,0.8055,0.8998,+-0.02,+-0.007,,
318.15,77.779,0.8584,0.9294,+-0.02,+-0.007,,
318.15,80.324,0.9116,0.9574,+-0.02,+-0.007,,
318.15,82.829,0.9633,0.9828,+-0.02,+-0.007,,
318.15,84.613,1.0,1.0,+-0.02,+-0.007,,
