"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
220,500,0.119,0.871,+-0.2,+-2,+-0.002,+-0.002
220,1000,0.24,0.911,+-0.2,+-2,+-0.002,+-0.002
220,1500,0.351,0.908,+-0.2,+-2,+-0.002,+-0.002
220,2000,0.477,0.895,+-0.2,+-2,+-0.002,+-0.002
220,2500,0.604,0.861,+-0.2,+-2,+-0.002,+-0.002
220,2540,0.618,0.822,+-0.2,+-2,+-0.002,+-0.002
220,2580,0.65,0.817,+-0.2,+-2,+-0.002,+-0.002
220,2615,0.675,0.784,+-0.2,+-2,+-0.002,+-0.002
