"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
304.03,47.876,0.9964,,+-0.03,+-0.07,,
305.37,49.123,0.9968,,+-0.03,+-0.07,,
298.17,42.428,0.9945,,+-0.03,+-0.07,,
293.15,38.221,0.9933,,+-0.03,+-0.07,,
289.05,94.92,0.9925,,+-0.03,+-0.07,,
