"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-10.08,4.183,0.0,0.0,+-0.05,,,
-10.08,6.46,0.094,0.382,+-0.05,,,
-10.08,8.0,0.159,0.522,+-0.05,,,
-10.08,11.96,0.313,0.71,+-0.05,,,
-10.08,14.82,0.433,0.792,+-0.05,,,
-10.08,17.04,0.507,0.836,+-0.05,,,
-10.08,20.4,0.625,0.884,+-0.05,,,
-10.08,23.25,0.74,0.918,+-0.05,,,
-10.08,26.36,0.84,0.947,+-0.05,,,
-10.08,29.28,0.928,0.973,+-0.05,,,
-10.08,31.89,1.0,1.0,+-0.05,,,
