"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,32.052,0.0,,+-0.01,+-0.003,,
373.15,32.053,0.0,,+-0.01,+-0.003,,
373.15,31.83,0.0534,,+-0.01,+-0.003,,
373.15,31.345,0.1634,,+-0.01,+-0.003,,
373.15,30.921,0.2507,,+-0.01,+-0.003,,
373.15,30.384,0.3499,,+-0.01,+-0.003,,
373.15,29.885,0.4369,,+-0.01,+-0.003,,
373.15,29.21,0.5448,,+-0.01,+-0.003,,
373.15,28.648,0.6295,,+-0.01,+-0.003,,
373.15,28.454,0.6559,,+-0.01,+-0.003,,
373.15,27.708,0.7549,,+-0.01,+-0.003,,
373.15,26.788,0.8673,,+-0.01,+-0.003,,
373.15,26.044,0.9546,,+-0.01,+-0.003,,
373.15,25.62,1.0,,+-0.01,+-0.003,,
