"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
0.0,40.0,0.01,0.099,+-0.01,+-0.2,,
0.0,50.0,0.042,0.214,+-0.01,+-0.2,,
0.0,60.0,0.062,0.298,+-0.01,+-0.2,,
0.0,70.0,0.09,0.336,+-0.01,+-0.2,,
0.0,80.0,0.126,0.372,+-0.01,+-0.3,,
0.0,90.0,0.147,0.398,+-0.01,+-0.3,,
0.0,100.0,0.185,0.401,+-0.01,+-0.3,,
0.0,110.0,0.247,0.362,+-0.01,+-0.4,,
